"Ano";"Mês";"Unidade";"cod Conta contábil";"desc Conta contábil";"Tipo Conta contábil";"cod Natureza da Receita";"desc Natureza da Receita";"Fonte";"Categ. Econ. Rec";"Origem";"Espécie";"Receita Local";"D1";"DD2";"D3";"Receita Arrecadada"
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"17515001";"17515001 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL";"540 - TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS";"1 - RECEITAS CORRENTES";"7 - TRANSFERÊNCIAS CORRENTES";"5 - TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS";"6448 - TRANSFERÊNCIA DO FUNDEB - IPVA";"1751 - TRANSF. REC. FUNDO DE MANUT. E DES. DA EDUC. BÁSICA E VALORIZ. DOS PROFISSIONAIS DA EDUC. - FUNDEB";"175150 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB";"1751500 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB";4939064,75
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"17515001";"17515001 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL";"540 - TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS";"1 - RECEITAS CORRENTES";"7 - TRANSFERÊNCIAS CORRENTES";"5 - TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS";"6451 - TRANSFERÊNCIA DO FUNDEB - ITCD";"1751 - TRANSF. REC. FUNDO DE MANUT. E DES. DA EDUC. BÁSICA E VALORIZ. DOS PROFISSIONAIS DA EDUC. - FUNDEB";"175150 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB";"1751500 - TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB";203438,93
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3011 - MULTA INFRAÇÃO DIRCON - ADMINISTRATIVO";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";51000,06
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3014 - MULTA POR INFRAÇÃO DIRCON - PARCELAMENTO ADMINISTRATIVO";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";8348,99
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4241 - MULTA POR INFRAÇÃO OBRIGAÇÃO ACESSÓRIA - ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";1397,42
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4311 - MULTA REGULAMENTAR DO SISTEMA MUNICIPAL DE TÁXI";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";30129
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4511 - MULTA POR INFRAÇÃO AO CÓDIGO DE OBRAS";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";128032,61
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4932 - MULTA POR INFRAÇÃO DMU - ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";23423,83
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4938 - MULTA POR INFRAÇÃO DLU - ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";9585,89
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4941 - MULTA POR INFRAÇÃO DLU - PARCELAMENTO ADMINISTRATIVO";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";701,52
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4950 - MULTA POR INFRAÇÃO SEVS - ADMINISTRATIVA - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";120
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"6599 - REC. DE MULTAS P/INFRAÇÃO À LEG. DE DEFESA DO CONSUMIDOR - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";17550
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"659 - OUTROS RECURSOS VINCULADOS À SAÚDE";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4944 - MULTA POR INFRAÇÃO SEVS - ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";279,99
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110101";"19110101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - PRINCIPAL";"759 - RECURSOS VINCULADOS A FUNDOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"6602 - REC. DE MULTAS P/INFRAÇÃO À LEG. DE DEFESA DO CONSUMIDOR";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";40950
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110103";"19110103 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - DÍVIDA ATIVA";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3015 - MULTA POR INFRAÇÃO DIRCON - PARC. DÍV. ATIVA ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191101 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";"1911010 - MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA";626,95
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110611";"19110611 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3007 - MULTA POR INFRAÇÃO SDMAS - ADMINISTRATIVO - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";30855,88
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110611";"19110611 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3008 - MULTA POR INFRAÇÃO SDMAS - PARCELAMENTO ADMINISTRATIVO - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";5454,26
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110611";"19110611 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL";"753 - RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3001 - MULTA POR INFRAÇÃO SDMAS - ADMNISTRATIVO";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";71997,06
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110611";"19110611 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL";"753 - RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3004 - MULTA POR INFRAÇÃO SDMAS - PARCELAMENTO ADMINISTRATIVO";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";12726,63
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110613";"19110613 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - DÍVIDA ATIVA";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3009 - MULTA POR INFRAÇÃO SDMAS - PARC. DÍV. ATIVA ADMINISTRATIVA - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";182,55
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19110613";"19110613 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - DÍVIDA ATIVA";"753 - RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"3005 - MULTA POR INFRAÇÃO SDMAS - PARC. DÍV. ATIVA ADMINISTRATIVA";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191106 - MULTAS POR DANOS AMBIENTAIS";"1911061 - MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS";425,95
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19111401";"19111401 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4614 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO - FT 501";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191114 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB";"1911140 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB";2500502,71
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19111401";"19111401 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB - PRINCIPAL";"752 - RECURSOS VINCULADOS AO TRÂNSITO";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"1 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"4613 - MULTAS PREVISTAS NA LEGISLAÇÃO DE TRÂNSITO - FT 752";"1911 - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS";"191114 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB";"1911140 - MULTAS PREVISTAS NO CÓDIGO DE TRÂNSITO BRASILEIRO - CTB";5834506,32
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19220631";"19220631 - RESTITUIÇÃO DE DESPESAS PRIMÁRIAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"6023 - RESTITUIÇÃO DE PESSOAL CEDIDO - EXERCÍCIO ANTERIOR";"1922 - RESTITUIÇÕES";"192206 - RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"1922063 - RESTITUIÇÃO DE DESPESAS PRIMÁRIAS DE EXERCÍCIOS ANTERIORES";12547,19
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19220631";"19220631 - RESTITUIÇÃO DE DESPESAS PRIMÁRIAS DE EXERCÍCIOS ANTERIORES - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"6025 - RESTITUIÇÃO DE DESPESAS DE PESSOAL - EXERCÍCIO ANTERIOR";"1922 - RESTITUIÇÕES";"192206 - RESTITUIÇÃO DE DESPESAS DE EXERCÍCIOS ANTERIORES";"1922063 - RESTITUIÇÃO DE DESPESAS PRIMÁRIAS DE EXERCÍCIOS ANTERIORES";17145,57
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19229901";"19229901 - OUTRAS RESTITUIÇÕES - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"6022 - RESTITUIÇÃO DE PESSOAL CEDIDO - EXERCÍCIO ATUAL";"1922 - RESTITUIÇÕES";"192299 - OUTRAS RESTITUIÇÕES";"1922990 - OUTRAS RESTITUIÇÕES";560347,27
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19229901";"19229901 - OUTRAS RESTITUIÇÕES - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"6024 - RESTITUIÇÃO DE DESPESAS DE PESSOAL - EXERCÍCIO ATUAL";"1922 - RESTITUIÇÕES";"192299 - OUTRAS RESTITUIÇÕES";"1922990 - OUTRAS RESTITUIÇÕES";2556,85
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19229901";"19229901 - OUTRAS RESTITUIÇÕES - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"6612 - RECEITAS DE RESTITUIÇÕES";"1922 - RESTITUIÇÕES";"192299 - OUTRAS RESTITUIÇÕES";"1922990 - OUTRAS RESTITUIÇÕES";155731,42
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19239901";"19239901 - OUTROS RESSARCIMENTOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"2 - INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS";"9978 - RESSARCIMENTO POR ACORDO DE NÃO PERSECUÇÃO CÍVEL - MPPE";"1923 - RESSARCIMENTOS";"192399 - OUTROS RESSARCIMENTOS";"1923990 - OUTROS RESSARCIMENTOS";777,22
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19991221";"19991221 - ÔNUS DE SUCUMBÊNCIA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"9 - DEMAIS RECEITAS CORRENTES";"6265 - REC. DE HONORÁRIOS ADVOCATÍCIOS - 15% (QUINZE POR CENTO)";"1999 - OUTRAS RECEITAS CORRENTES";"199912 - ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA";"1999122 - ÔNUS DE SUCUMBÊNCIA";435680,05
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19991221";"19991221 - ÔNUS DE SUCUMBÊNCIA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"9 - DEMAIS RECEITAS CORRENTES";"6266 - REC. DE HONORÁRIOS ADVOCATÍCIOS - 20% (VINTE POR CENTO)";"1999 - OUTRAS RECEITAS CORRENTES";"199912 - ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA";"1999122 - ÔNUS DE SUCUMBÊNCIA";620814,73
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19991221";"19991221 - ÔNUS DE SUCUMBÊNCIA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"9 - DEMAIS RECEITAS CORRENTES";"6278 - HONORÁRIOS ADVOCATÍCIOS - PROTESTO - 10% (A VISTA)";"1999 - OUTRAS RECEITAS CORRENTES";"199912 - ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA";"1999122 - ÔNUS DE SUCUMBÊNCIA";115927,26
"2024";"2 - Fevereiro";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"19991221";"19991221 - ÔNUS DE SUCUMBÊNCIA - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"9 - OUTRAS RECEITAS CORRENTES";"9 - DEMAIS RECEITAS CORRENTES";"6279 - HONORÁRIOS ADVOCATÍCIOS - PROTESTO - 10% (PARCELAMENTO))";"1999 - OUTRAS RECEITAS CORRENTES";"199912 - ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA";"1999122 - ÔNUS DE SUCUMBÊNCIA";194988,78
